Threat-Vulnerability Relationship Matrix,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.11,Access blocked after n failed login attempts,X
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.12,Time-limited access,X
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.13,Viewing Last Login Messages,X
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.14,Disabling system messages,X
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.15,Periodic password change request,X
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.16,Request for a different password from the previous one each time it is changed,X
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.17,Creation of pronounceable passwords by the system,X
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.18,Password expiration control,X
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.19,Minimum password length assignment,X
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.20,Consecutive request for multiple passwords after entering userid,X
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.21,Check new user-generated passwords,X
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.22,Stop requesting the userid for a certain period of time after n failed login attempts,X
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.23,Identification of a user with a unique personal code,X
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.24,Inactive terminals lock the screen or log off after a predetermined period of time,X
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.25,Proxy account routing,X
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.26,User account routing,X
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s1.27,"The system does not warn the user that the userid is incorrect and still allows the password to be entered. After the password has been entered, it generically communicates that access has not been permitted",X
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s9,"Implementation of ""discretionary access control""",X
M5,Trojan Horse Attack,V8,Inadequate logical access control,4,s10,"Implementation of ""mandatory access control""",X
M5,Trojan Horse Attack,V14,Inadequate supervision,1,s11,Trusted path,X
M5,Trojan Horse Attack,V14,Inadequate supervision,1,s12,Trusted recovery capability,X
M5,Trojan Horse Attack,V14,Inadequate supervision,1,s12.1,Restarting the system in single-user mode,X
M5,Trojan Horse Attack,V14,Inadequate supervision,1,s12.2,Recovering files that were active at the time of system failure,X
M5,Trojan Horse Attack,V14,Inadequate supervision,1,s12.3,Recovering damaged files using previously made backups,X
M5,Trojan Horse Attack,V14,Inadequate supervision,1,s12.4,"Check critical files, associated with passwords",X
M5,Trojan Horse Attack,V16,Untrained staff,1,pe4,Staff training,X
M5,Trojan Horse Attack,V16,Untrained staff,1,pe4.1,Test to assess the level of computer literacy of staff,X
M5,Trojan Horse Attack,V16,Untrained staff,1,pe4.2,Internal course on the use of procedures based on tests carried out,X
M5,Trojan Horse Attack,V16,Untrained staff,1,pe4.3,Final exams to evaluate the level of knowledge acquired,X
M5,Trojan Horse Attack,V16,Untrained staff,1,pe4.4,Periodic knowledge checks,X
M5,Trojan Horse Attack,V16,Untrained staff,1,pe4.5,Creation of working groups according to specific expertise,X
M5,Trojan Horse Attack,V23,Unauthorized software applications,2,pe3,Instructions on safety and personnel management,X
M5,Trojan Horse Attack,V23,Unauthorized software applications,2,pe3.1,Motivate staff to follow the company's safety policy,X
M5,Trojan Horse Attack,V23,Unauthorized software applications,2,pe3.2,Educate staff on possible threats and how to limit their extent by implementing mitigation measures.,X
M5,Trojan Horse Attack,V23,Unauthorized software applications,2,pe3.3,"Maintain constant attention to safety regulations by adopting posters, circular letters, educational videos",X
M5,Trojan Horse Attack,V23,Unauthorized software applications,2,pe3.4,Avoid situations of discontent on the part of employees,X
M5,Trojan Horse Attack,V23,Unauthorized software applications,2,pe3.5,Regularly review staff safety training,X
M5,Trojan Horse Attack,V23,Unauthorized software applications,2,pe3.6,Keep staff informed of safety news,X
M5,Trojan Horse Attack,V23,Unauthorized software applications,2,pe3.7,Maintain a climate of serenity within the company,X
M5,Trojan Horse Attack,V23,Unauthorized software applications,2,pe5,Establish a user support staff to perform security checks and provide assistance with security issues,X
M5,Trojan Horse Attack,V23,Unauthorized software applications,2,pr21,Hardware and software inventory,X
M5,Trojan Horse Attack,V23,Unauthorized software applications,2,pr22,Assigning access to application software and operating system according to need-to-know and qualification,X
M5,Trojan Horse Attack,V23,Unauthorized software applications,2,pr26,Configuration Management,X
M5,Trojan Horse Attack,V23,Unauthorized software applications,2,pr26.1,Assigning a unique identifier to each entry,X
M5,Trojan Horse Attack,V23,Unauthorized software applications,2,pr26.2,Developing a Configuration Management Plan,X
M5,Trojan Horse Attack,V23,Unauthorized software applications,2,pr26.3,Recording all changes to a system's configuration,X
M5,Trojan Horse Attack,V23,Unauthorized software applications,2,pr26.4,Implementing a configuration control plan,X
M5,Trojan Horse Attack,V23,Unauthorized software applications,2,pr26.5,Life cycle assurance,X
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9,Software development/update control,X
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.1,Setting the gold standard for software development,X
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes",X
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.3,Definition of system security features,X
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented,X
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.5,Assignment of authorized personnel to develop safety procedures,X
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.6,Perform file access controls for analysts and programmers,X
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects",X
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.8,Functional tests on the correct functioning of safety procedures,X
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.9,Functional testing of security procedure vulnerabilities,X
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken,X
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.11,System Penetration Test,X
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration",X
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr9.13,Formal demonstrations of how the software works,X
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,pr22,Assigning access to application software and operating system according to need-to-know and qualification,X
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,s9,"Implementation of ""discretionary access control""",X
M6,Computer virus attack,V3,Uncontrolled changes to the application software,2,s10,"Implementation of ""mandatory access control""",X
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,pr21,Hardware and software inventory,X
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,pr26,Configuration Management,X
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,pr26.1,Assigning a unique identifier to each entry,X
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,pr26.2,Developing a Configuration Management Plan,X
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,pr26.3,Recording all changes to a system's configuration,X
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,pr26.4,Implementing a configuration control plan,X
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,pr26.5,Life cycle assurance,X
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,s7,Software for controlling system hardware/software configurations,X
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,s7.1,Central Processing Unit Configuration Control,X
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,s7.2,Check communication ports connected to the network,X
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,s11,Trusted path,X
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,s13,RAM resident application control program,X
M6,Computer virus attack,V4,Failure to periodically check the procedures installed on the system,3,s14,Antivirus applications,X
